,0
35,"[3.0703626, -2.830125, -2.0542095, -0.10369282, 4.460123, 6.465537, 0.19877383, -0.714647, -1.9710802, 0.70517015, 3.5822868, -1.1793624, -5.0170956, 2.3169243, -0.58570975, -0.5743396, -1.6194708, -0.17873728, -1.5979018, -1.6474751, -2.9591453, -2.2746031, -0.5782704, 1.5267864, 3.0755985, 1.378126, 0.61201, -6.860036, 0.78924865, -3.3888738, 2.585929, -2.2222505, 1.556913, -1.930995, 1.904416, -3.8087163, 2.2859797, -2.0393264, -3.198993, -3.329528, -3.5388587, 2.0714927, 1.3276236, 0.09263501, -1.7163134, 2.6746397, -2.4619126, 6.026835, 0.18059042, -0.45252463, -0.228116, -1.5922204, 1.8153982, -3.75077, 0.035315476, 1.9110878, 0.47479722, 2.1780682, 4.3746333, -1.8442594, 2.5413496, 1.0269917, -3.2282357, -6.04227, 0.66514206, 1.1156051, 3.342567, 0.50665134, 2.9508853, -4.596066, -1.0756104, 0.48578233, -5.0289764, 6.064735, -5.080006, -6.671678, 4.104318, -3.5526726, -3.5070295, -1.5793169, -2.7859108, -1.8484409, -0.34134012, 2.9154036, 0.44964784, 3.6879914, -1.9782022, -1.1625297, 0.36188757, 1.2326694, -7.9971375, 3.5003698, 0.5126276, 2.8746836, 5.205587, 0.9316503, 4.9610524, -0.6486993, 0.19010712, -1.5570997]"
36,"[-2.9295855, -2.0705256, -3.7434804, 1.8325503, -1.0273046, 1.5328726, -2.970558, -1.2363721, -1.5586742, 3.050803, 4.7110157, 3.4377978, -4.492551, 1.274029, 1.7567731, -3.0428843, -2.411701, 4.662682, -2.8502169, -2.0225437, 0.7645557, -3.2687216, 1.4731506, 1.0524101, 5.8673596, -4.7811036, -7.7217116, 1.1944709, 0.3211007, -1.6655179, 0.23016228, -3.200879, 1.0529838, -2.8143518, -3.5364792, -2.667142, 0.116725616, -0.31514028, 4.298698, 0.14347821, 3.6602008, -0.16527016, -2.592059, -4.399525, -1.9656526, 6.164379, 0.66420823, -1.5465205, -0.9203584, 5.835048, 2.3018944, 1.0585033, -0.88576436, -0.6890141, -1.3982736, -1.1779237, 2.5418737, 2.9174082, -0.43272397, 1.055139, 2.4714563, 1.3747154, -0.33196735, -0.080786414, -2.3597376, 1.1687926, -0.2211502, 0.9300337, -1.536081, 2.1381295, 0.62004286, 2.3586469, -2.4065497, -0.19783777, -1.0477626, -4.644925, -0.08749035, 1.9170727, -0.10974898, -2.4214132, -6.2086453, 3.122025, 2.5732949, -0.27900985, -0.38839787, 4.327111, -3.3939166, 0.58691466, 1.8735898, 3.5111847, -4.45787, 0.040961534, 2.259767, 1.7199081, 1.8040022, 0.44744614, 3.8298442, -1.4535865, -5.8935623, -4.0855503]"
37,"[0.83155876, 5.27024, 1.6104143, 2.652604, -4.8018317, 0.088994965, -0.41458565, 2.7234492, -1.8799117, 4.4608984, 2.3714905, -2.9694612, -1.2123578, 0.5214127, 6.2024984, -0.88671637, -4.2182107, -0.43349454, 1.6523143, 1.3776033, 2.012949, -5.5442214, 5.195886, 0.92268926, -3.7586043, 0.26632142, -1.1029323, -2.1858814, 3.1275108, -9.486715, -3.2969055, -3.2212055, -1.1871134, -0.85771143, -2.6725185, -2.3691854, -1.7172135, -7.27058, 1.4624197, -1.1859452, 5.322317, -3.8839276, -0.85166115, -3.927376, -5.8860726, 4.4066467, 2.8596008, -4.0406437, 6.201615, -2.0000482, 3.531017, 1.8028451, 6.252677, -0.67995924, -2.800493, -2.6743846, -2.3945134, 0.14431679, -0.1877168, -0.1468996, 3.2179265, -4.7482305, 1.7913301, -3.8917649, -1.901781, 2.2708678, 6.3116174, 1.5553596, -1.106661, -3.1002045, -3.3139632, -1.4162071, -1.345819, 1.600106, -3.8433237, -3.4883301, 3.800875, -1.3596381, -0.60279787, 1.1206065, -2.5579896, -11.339382, -3.2357345, -0.29302981, 1.6853511, -3.2330947, 0.72439814, -0.3216226, -2.3381531, -3.1206079, -3.9864771, -0.15224436, -3.461151, -3.7998245, -4.3747573, 2.665762, 2.0349758, 4.1246157, -1.7551361, 2.7543082]"
38,"[-0.6119859, 3.1157894, -1.929432, 7.948382, -0.06762061, -0.923119, -5.391919, -1.41015, 2.3342528, -2.5590546, -3.8870234, -4.5789495, 3.195656, -1.182962, 1.0500025, -1.9836022, -3.2765412, 1.2330524, -0.792147, -3.7118864, 3.2725554, 1.0370493, 5.876352, 1.6251476, 0.3255746, -1.1289288, -1.1053888, -0.8804983, 0.75140494, -0.43290016, 2.771875, -3.6761193, 1.7551297, 4.9896736, 4.416038, -2.3116546, 3.587767, -2.4564636, -4.8925343, -1.8760067, -2.4593337, -3.6589563, 3.3023446, -6.0660305, -0.8288382, -3.2120426, 1.9335936, -5.017112, -0.53080714, 5.4323845, 2.8422203, 0.81612754, -1.3599105, 3.8399107, 1.8338826, 7.632711, -1.4869602, -2.4982324, 3.8745456, -3.6275823, 3.0840666, -2.9424424, 2.0769637, -3.2914035, -5.201871, 0.2635436, -2.9011338, 0.27546877, -5.719021, -0.548505, -4.1240897, -0.73143286, 3.2487035, 0.31417885, -2.3184485, -0.07280365, 4.358589, -2.577154, 0.49025625, -4.482718, -1.9146442, 3.1673427, 1.1240926, 2.0109856, 0.72710985, -1.2762957, -3.859787, -0.314472, 1.8515066, 1.9205445, -2.220817, 1.5331949, 3.1205728, 2.8187892, 5.978765, 7.352441, -3.5978575, 0.13658343, 2.3234377, 4.357277]"
39,"[0.6617797, -0.77190876, -0.17826776, 10.665745, -0.2825493, 0.481604, -2.8141658, 2.4616833, 0.06864351, 1.5569715, 0.92108685, 3.6541383, -0.49191162, -6.0095234, 3.8934534, -1.6248227, -3.3418484, 0.6378758, -7.27045, -3.9384487, 4.3188305, -3.744942, 2.4574363, 3.4859402, 7.3853436, -0.6314185, 0.057677496, 1.3201437, 3.3741531, -0.6549518, 3.896727, -2.8866282, 1.0319014, -1.3846083, -2.1144335, -2.6541054, -0.09414651, -2.480942, 1.1181799, -3.2153516, -0.29811436, -0.68041515, 1.3351713, 0.88619006, -2.0283387, 5.500479, 0.301256, 2.7430556, 0.5193873, 6.2408843, 1.311506, 3.1603198, 0.42569572, -1.7289279, 3.098452, 3.9067886, -3.662971, 0.7973898, 0.6131448, 1.1191078, -0.2839993, -4.7543807, 2.5535932, -2.8325853, -3.504446, 1.914998, 1.0391828, 1.2775147, -2.0072021, -1.0824649, -1.3527182, 0.9488662, -4.8519998, 0.5053435, 2.2527683, -4.025319, 2.51416, 6.236113, 2.6714554, 1.4773972, -3.4231756, 3.6749237, -0.3557184, -1.208834, 0.16906627, 2.5277598, -1.8256619, 5.75481, 0.6983585, -2.047649, -2.0540009, -3.894341, 2.9765177, 4.0259714, -1.3248197, 6.174396, -4.938313, -3.4729347, -4.663601, -5.384943]"
40,-1
41,"[-4.048589, -2.6013343, -0.36820182, 3.5660565, 1.1776665, 5.169578, -1.105335, 3.6845276, -0.328563, 1.8983918, -1.4016458, 4.301751, -1.2311337, -5.2820334, -2.3809197, -0.08133671, -0.63261384, 0.01985696, -6.823274, -2.90813, 5.6308956, 1.3301704, 1.8265501, -1.2621613, 1.890422, -1.8762118, -1.6526359, -3.1908412, 2.2531614, -6.327135, 6.74151, -2.311919, 1.3194768, -1.0762193, 1.594768, 0.70090616, -8.210145, 2.7431827, 2.638921, -0.50049233, 1.6892835, 0.013055706, 1.2981254, -1.5774269, -7.111989, 2.0312989, -3.259456, 0.9102958, -5.4105654, -1.6322043, 0.73372793, -1.0831919, -4.4508147, -1.4844568, 0.44933426, -4.7267723, -1.7343576, -5.3469872, 6.4836583, 1.9360542, -3.9910169, -1.4195366, -4.6301937, 1.4243014, -4.9139447, -1.1267407, 3.585656, 2.4764812, -1.8131934, -4.367879, 2.5704803, -2.242985, -2.6289299, 2.8995323, -2.2498991, -1.1358607, 4.954267, 2.7662232, 4.38676, -0.061623573, 2.0259507, 2.6481252, -1.7570324, 1.3079889, 0.43215048, -4.4966073, 4.182079, 0.120898254, -2.893545, 1.0818527, -4.3247595, -1.7732358, -6.6936417, -0.7890069, -1.7410456, 2.997014, -3.033315, -2.7070963, 1.9834162, -1.829494]"
42,-1
43,"[0.020526567, -3.6159794, -1.9494202, 2.7628958, 2.8589418, 0.34584087, -2.799621, 0.44330487, 1.5558674, -0.19558807, -0.95240736, 2.394918, -4.3154173, -2.0685723, -2.7534275, 1.1992213, 1.4989731, -0.25027162, -1.3146749, -4.6252217, 1.309189, 3.5956967, -3.3523676, 1.1851735, 0.37464055, 3.8273942, -8.936311, 0.12028554, -0.25659537, -1.7985268, 1.2379075, 1.0946032, 2.510482, -0.15975088, 2.7876732, -4.4574594, 0.4868144, -3.142887, -2.9431598, -1.1259555, -2.4491174, 2.5335162, -1.8108634, -3.450979, -3.9143271, -3.389558, -4.925269, -2.1053112, 1.593646, -0.366891, -0.7845497, 1.8997045, 4.9355206, 5.47395, 3.253149, -1.6389166, 1.7250472, 1.7131093, 1.9734614, 1.5762635, 2.9745386, 2.6010406, -1.6194712, 4.7060385, -2.4201965, 0.3489075, 3.4166121, 3.5254536, -1.7471333, -3.527561, -2.572855, 0.09559031, -1.844834, 3.045156, -5.1066647, 1.6554484, 2.452072, -0.04422773, 0.053318057, -5.767841, -3.735213, -3.072918, -0.44799253, 0.618697, 1.7616079, 1.2785507, -3.3613532, 8.554518, 0.8383687, 5.3403354, -3.6132517, 1.5975298, -2.7028456, 0.21148266, 2.248492, -3.570546, 7.3800287, -5.156568, -2.8101363, -4.526937]"
44,"[-0.6600258, -0.24234827, -3.117247, 7.1453047, 3.3801055, 0.45817375, -2.9522026, -2.5556178, -0.21358737, 2.1805644, -1.4475873, 3.4205148, -2.585733, -0.660751, -0.5217513, 1.9993451, -1.8531431, 2.0168579, -5.14214, -1.99298, -1.2111601, -3.0033793, 1.8363094, -1.8149358, 1.4271402, -0.3532841, -4.295611, 0.87882495, -1.7955648, -1.8213801, 7.2335267, 1.4441955, 2.9872792, -1.369305, 0.9129351, -2.3139174, 1.2486086, -5.442372, 1.9302136, 2.6634119, -2.0352416, -0.7041925, -0.69783425, -5.081371, -4.052131, -2.2916322, 1.3361616, -1.4497702, -1.7363095, 2.3356392, 2.0703657, 2.0782154, -1.764303, 3.6281774, -0.9867791, 3.5864923, 1.2227975, -1.2787712, 0.04119003, 1.9603171, 1.7098343, -2.3006315, -6.9684906, 1.6065582, 0.4260642, -5.6840997, -0.41799307, 2.6394675, -4.9289503, -1.447501, -1.3494434, -3.1988132, -1.6313236, 0.6246594, -1.3482963, -0.22858833, 1.9252294, 4.876273, 1.385218, -0.4655175, 0.99904543, -3.5693288, -2.6179667, 1.1435375, -1.8930737, -0.7826232, 0.62890846, 3.4674733, -0.25361335, 6.0879884, -8.820312, -1.3281021, -0.5959914, -1.5681981, 2.8430412, 0.14301695, 2.3458474, -3.8959339, 0.08003314, -3.2997053]"
45,"[2.043946, -2.2565515, -1.7486111, 9.873127, 3.5993445, 3.2403738, 2.3687947, -0.710614, -0.13908127, 5.6735554, -2.3328779, 1.5418967, -3.9025166, -7.2372823, 2.982838, 2.1420424, 0.8162697, 0.43233162, -4.471925, -3.722739, 0.58183455, -4.896805, 1.0687025, -1.1476136, 0.31611198, -3.8938298, -5.403753, -4.662813, 1.1128392, -2.5039372, 1.3489314, -0.13627318, 1.953806, -1.10866, 2.2825434, 1.7581307, 0.22333482, -6.6979246, -10.970675, 0.26803985, 1.7302337, 6.451717, 5.2969494, -1.6060474, -2.3181045, 2.372031, 0.46538416, -1.6890382, 1.2220877, -0.39832646, -0.7953325, 1.9957587, 4.1599293, -5.3093076, 2.5418475, -0.46280026, 3.454221, 2.685308, 3.2275102, 1.6371995, -1.5591487, 2.2759428, -7.0282226, -3.935155, -2.7057016, 1.5190701, 5.207349, -2.9766278, 2.09071, -0.71266925, 3.6529572, -3.4747849, -3.0481174, 3.5354173, 0.030555313, -5.226787, -1.526214, -5.507794, 0.51000804, -4.9999657, 0.3045236, -1.6164459, 2.758821, 2.5945764, -1.8206228, 0.7303563, -6.4840207, 1.0250406, -6.155927, 3.101543, -8.570291, 1.2800192, 4.9783945, 3.2776482, 1.2184634, 3.6016681, 4.22144, 1.18512, 1.9551325, -1.7347921]"
46,"[-2.5594676, -0.92968655, -0.6732736, 1.0253152, -1.8571192, 1.2096448, -5.239648, -1.7232834, 1.7762287, -0.11263575, 2.0899806, -0.042170286, 0.23500927, 0.7540198, 4.452096, -0.62539035, 3.999043, 2.977046, -1.264509, 0.025094315, -0.23316284, -0.8984244, 5.1424913, -0.3323413, 1.6699234, -0.5705806, -8.8349495, 6.0868673, 0.67725074, -5.0166907, 0.01140548, -4.370664, 0.6381256, -3.2970545, -3.6580248, -2.161045, 3.4661233, -0.28740412, 4.0586314, 3.7754023, 4.50884, -2.1039588, 0.5176526, -1.3427447, 0.7735658, 3.1265614, 2.7330034, 1.0729136, -1.7835636, 6.6031647, 2.6966288, -1.788136, -3.6385458, 4.2068105, -2.3194892, 0.7006799, -1.6169127, -3.6712973, 4.6021905, 0.17113464, 1.6288954, -0.1770825, -0.48250148, -2.0809944, -7.606205, -0.6788789, 0.30616444, -2.4649298, -2.6932397, -0.37674326, -0.6441508, 1.0471362, -0.11689952, -0.72180814, -2.5406346, -0.22317103, 5.112899, 3.996483, -2.8346605, 1.1362222, 0.7254621, 3.6820693, -2.3915975, -1.9186661, 2.8732896, -2.4466288, -0.5238345, -0.44158605, 3.4677415, -1.0969566, 0.52465886, -2.1423078, 2.917762, 3.7487466, -0.46117347, -0.48108065, -0.1475784, 0.89199525, -0.872845, 3.3168008]"
47,"[-1.5986677, -2.9040797, -4.5027447, 6.2414527, 4.576466, -0.83914524, -0.74874634, -3.8782718, 3.1856847, -2.412142, -1.3049176, 5.2688136, -3.462126, 1.5523471, 6.722305, -0.37221387, -1.9356514, -0.37560815, -8.711692, -0.29393348, -0.48378026, 7.613692, 0.23143165, 4.359413, 1.4396666, 0.18792947, -5.679489, -3.1884897, 1.8015974, 0.34814125, 4.0164294, -1.0017034, 6.471456, 4.519874, 4.0110736, -2.0621762, -0.4552755, -5.4389906, 0.9744674, -0.42944205, -3.0937984, 2.992513, -3.1770751, -6.407421, -1.9666259, 6.07325, -1.6356921, -2.3925025, 3.032934, 3.2543805, -3.1611347, 0.40451825, -1.1415737, 0.13734433, 3.3441417, 3.5255895, -2.0866065, -0.9015135, 4.310529, 0.675242, 0.798904, -3.0655956, -2.498002, 4.6173215, -3.1175067, -0.167771, 3.3219953, 3.8735046, 0.09884184, -4.3743224, -1.7793618, -3.8236272, -1.8959076, 4.0607424, -0.31957126, -1.281235, 3.1196942, -1.9684086, -0.9285517, -4.279581, -3.2670004, -2.6228466, 1.2179476, -3.6931243, -1.0653441, -3.0275815, -1.581839, 6.613858, -1.201788, 7.405152, -2.5980947, 2.7206886, 0.020873254, 1.5952066, 5.374124, 0.6832162, 1.8294214, -1.0494577, 4.3941746, -0.8054984]"
48,-1
49,"[0.08604046, -4.3428426, -1.9767597, 1.1750829, -3.111637, 2.8569338, 1.2142448, -1.2202318, -1.0855656, 2.5690796, 0.29062468, 0.17636967, -5.8787913, -0.21548086, 2.3246083, -0.52511764, 0.0057086498, -0.15564707, 2.7760866, 0.58726466, 5.2758503, 0.23791887, -1.4347624, 0.24414472, 0.9908245, -5.4773993, -2.896258, -4.8615727, 3.883291, 2.390187, -2.8319838, -2.907863, -1.8177134, -6.7645264, -2.0232365, 1.628502, 6.947752, 2.2862198, 0.25918785, -4.16435, -0.07877918, -1.9109261, 0.7771474, -2.6160955, -2.2805226, -0.15501037, 2.4442067, -5.345024, -2.896386, 3.0191824, 0.26274782, 1.130421, -1.359341, 6.61829, -1.7034607, -1.1577301, -4.788235, 4.4920683, 1.5466647, -2.5060394, -0.23400256, 1.2921486, 0.62735105, -1.7940849, -0.65540457, 3.3598225, 1.5978986, 0.6275277, -7.3227224, -0.43953547, 0.73655415, 3.6614926, -1.1143581, 0.30366218, -3.8013055, -5.1685004, -0.02694059, 3.2136312, -0.88631487, -1.1715243, -3.5354044, -1.92008, 1.0262066, 0.04802725, 2.6661832, 1.4588611, -3.4124603, 1.1312053, 6.211466, 0.7272826, -3.9066036, 4.472552, 1.09036, -5.050168, -0.5870881, 2.3224843, -5.219094, 3.6840394, -6.3683953, 2.702728]"
50,"[0.8439847, -0.9071738, -2.4819016, 6.7818723, -1.834166, -1.3684672, -2.2963288, -3.0301678, 1.7073549, 0.28050873, -2.1508346, 0.44420552, -4.7794094, -2.2299283, 0.44017884, -3.499873, 0.5496804, 1.290432, -1.158883, -1.0700345, 2.6833582, 0.06763652, 0.7307179, 4.367828, 5.269828, 1.1187007, -2.009186, -1.6667901, 0.87588185, 0.5491793, 1.8504033, -4.189848, 1.397339, 0.17585056, -1.2597156, -0.61211896, -0.9553199, 0.4441381, -2.1236887, -1.0892584, -0.8760317, 1.0889392, 2.9868925, -1.698215, -4.800068, 3.128171, 0.21066596, -1.9300287, 0.33894902, 0.844892, 1.4561106, 2.4050045, 0.09159958, -0.07886247, -0.67571545, 0.78823423, -1.2329295, -0.30643407, 2.0416477, 2.4003198, -1.7200011, 2.1256022, -4.118783, -2.0903528, -2.427918, 3.3110695, 4.958603, 0.8148744, -1.7081523, -6.5553055, -1.9051652, 2.1923223, -1.8912625, 4.22041, -4.056985, -3.1115668, -1.5634471, -0.63246834, -0.37620264, -1.6679616, -1.2469872, -0.37861308, 0.5442807, -1.4034038, 1.7515324, 2.1460645, -1.0681617, 4.411684, -0.06905554, 4.436835, -3.7589796, 0.7140974, 2.1264038, -3.6903386, 1.7863125, 5.8431196, -1.2065759, -1.1134117, -3.0837338, 0.29388198]"
51,"[0.2730507, 0.12196469, -2.2842999, 9.548797, 0.8865062, 2.016974, 1.3375988, 0.830391, 0.027488926, 2.1588616, 2.4349647, 2.9498253, -2.2043893, -3.0617588, 0.1470633, -0.39276633, -1.0626278, -2.3268218, -2.0629935, -4.003443, 2.6628714, 3.3537912, 3.0002613, 0.810494, -1.1423244, 1.7816355, -4.133567, -2.5130277, 1.8101732, 0.12333843, 4.0514536, 0.78507924, 5.7440906, 1.5010458, -0.8631565, 2.7203372, 0.37474778, -1.1894581, -2.6900432, -2.3814588, -1.9263761, -2.5346055, -1.41134, -3.8811088, 0.83275104, 4.645711, -4.2992964, -0.63924694, 0.29497313, 3.8079665, 0.035526067, -1.6674953, 1.380421, 1.3573949, -0.23193887, 2.1952443, -1.3585166, -3.6703913, 3.3944325, 1.5356587, 3.4305117, 0.28191563, -0.81826, 2.7925441, 1.8799974, 2.7849362, 4.601864, -0.18158147, -5.258733, -1.3719412, 1.2087066, -4.5271173, 0.6156338, 3.3860426, 0.09450452, -2.4045832, 8.757219, 4.8778, 4.1104965, -2.2741206, -0.33113357, -0.577255, -5.97855, 1.1720914, -1.5551063, -2.6654983, 2.5112488, 3.6369371, -0.112819105, 5.381134, -3.628033, 0.7914793, -1.8843944, 2.94986, 5.300023, 3.830722, -0.38712677, -0.5310052, -2.6574798, -2.2176542]"
52,"[3.0081232, -0.7700776, -5.2903924, 2.2230077, 2.8257668, 0.48837954, -4.162335, -2.4153018, -6.237338, -0.6576738, -3.073073, -1.619243, -8.254713, -1.9724861, 0.40615764, -8.300949, 0.20380108, 3.9853656, -5.971758, -0.37899226, 2.1452644, -3.2719607, 1.722123, 0.4673402, 4.350499, -5.9149427, -1.0055265, -2.6806374, 0.81897336, 0.92359906, 3.6847374, -0.41153976, 0.800078, -1.9840544, -0.72103137, 2.7425225, 2.4773338, -1.2227263, 3.0150285, -3.655656, -1.9313216, -1.8032295, 0.49540555, -1.2291956, -4.2759666, -1.3965439, 2.66273, -0.48679987, -1.4560478, -0.07051123, -0.52877957, 5.024028, 2.7202213, 1.8109913, -4.5148854, 4.431364, 1.3006886, 2.5649583, 2.6201482, -0.56069106, -1.170741, -1.3473717, -3.3892758, -1.9474797, -3.318453, -1.9987029, 1.6514385, 1.3236755, -4.090226, -4.756517, -2.9185817, 2.859751, -2.4177694, 5.9744244, -5.081691, -3.8358662, 1.7327869, -1.7370739, -1.5957216, -5.1674504, -1.6870346, -2.4280608, 1.7845844, -0.85204583, -2.367963, 2.146823, -0.9261559, -3.0289707, 3.7710023, 0.52365273, -2.7468479, -4.278183, -3.035689, -0.79827374, 5.0442576, 5.48955, -3.1570332, -1.3250942, -0.70957917, -4.435368]"
53,"[-0.6074732, -2.69588, -2.2778678, 1.0483496, -1.3958468, -0.34985584, 1.3194207, -0.59213215, -2.4253469, -1.8931279, 1.6154655, 1.9872216, 0.7891584, -2.4254208, 3.6735415, 2.688246, -3.1651688, -2.212237, -1.6400697, -3.9608798, 0.67094606, -1.7008739, -1.5912766, 1.957168, 1.7682005, 0.6358688, -0.47706044, -2.3629727, 2.3091831, 1.8327899, 4.285824, -0.100285806, -0.6163042, -1.19439, 0.7756581, -3.5896144, 2.0044825, 1.7098297, -2.178534, 0.44230074, -2.9638004, 1.4504489, 1.6359708, -0.6348211, -0.74333996, 1.6329267, -2.3647413, 3.420512, 1.4625163, 0.6092581, -0.09444046, 1.3308567, -1.4300065, -1.3976293, 1.3779866, -0.63176215, 0.84770846, -2.1125772, 0.6747163, -0.23076428, 2.3015385, 1.8672206, -5.3991117, -0.32984644, -1.6241723, 2.751053, -4.1671343, 3.0199275, 1.2880414, -5.5840354, 4.520194, 2.3085012, 2.2032888, 2.304118, -2.1225243, -4.522622, 3.5073826, 3.3920994, 2.2061176, -2.0861504, 2.4528744, -4.127866, 3.4422326, 0.6212419, -1.6782739, -3.2022226, -0.50320596, 5.1005936, 2.9122915, 6.810737, -4.1261854, 0.7411539, 1.2021669, -3.582323, 2.5796072, -1.4609418, -4.5721474, -1.446741, 3.1733758, -1.9060878]"
54,"[-2.1796906, -4.7301855, -1.9698188, 1.2197281, -0.16588512, 2.4186451, -0.8200244, -0.21194614, -3.2278492, 2.2452242, -2.2067924, 5.1555724, -0.27010363, -4.302091, 1.8030498, 2.3750608, -1.6128273, -2.2214031, -3.2068267, -4.8193345, 0.757962, -0.40003636, -3.1362305, -3.7944777, 0.6035738, 2.0072768, -3.2674026, -2.254432, 0.67739534, -0.011016203, 8.085965, 2.4529767, 1.8019418, -2.7490056, 2.6029596, -0.53801477, 2.0514073, -3.982604, 0.58990556, 0.50091374, -0.82299536, 3.2626371, 2.3904123, -0.4106132, -7.247212, -3.4890106, -1.9542953, 2.3927724, -1.8963275, 0.21522519, 2.8803444, 3.2763176, 0.40466052, -0.14451852, -0.8143315, -1.9327589, 5.505773, 4.41396, 0.4122467, 0.89042336, 3.2539966, -0.65432274, -7.1918755, -1.2817715, -1.1271806, -1.0417535, -1.7505344, -1.5524069, 3.002587, -6.305101, 2.551968, 3.1492984, -3.4592416, 2.2658505, -0.53155124, -1.7171254, 0.723594, 1.1270059, 1.0536673, -3.347283, 1.546513, -5.5125747, 4.4432397, 0.6667052, -1.131896, 3.793629, -1.8165337, 2.5657065, 2.0682585, 1.4514357, -3.4213538, 4.7101183, -0.93137485, 0.010754317, 2.8032787, 2.5807118, 0.66432834, -2.2077477, 2.3348944, -2.9515593]"
55,"[-0.33686674, 2.8324676, 1.1755725, -0.1623557, -1.2278515, 1.377481, -2.890112, 0.71123767, 0.89963704, -5.06018, 2.4977286, 4.8520985, -2.0070484, -0.16298415, 5.7555656, -2.372598, -7.022328, 0.53223085, -6.594274, -0.62460804, 3.4062283, 3.9898486, -1.9791585, 5.749948, -0.9650375, -3.5727012, -9.128267, 2.5524333, 3.2626925, -3.5589902, 1.00489, -3.559521, 5.046119, 2.9220693, -2.777623, -3.3092744, -0.28058192, -0.6976344, -0.04495814, -3.9222727, -1.6163032, -0.6174243, 2.0694916, 0.63135976, -4.411733, -1.6248015, 1.499315, 0.25654095, 0.12043778, 4.546377, -2.2098937, -2.3827062, 2.3448222, 5.1221495, 0.64226156, 4.2415147, 3.3434017, 0.8621505, 1.2360194, -4.897812, 1.3307831, -1.76407, 2.029722, 4.2342973, -5.9836626, 0.60956633, -0.107834086, 3.2203074, 0.7212924, 1.0075371, -4.9418054, -3.5192301, 1.4603724, 2.367369, -3.694365, -1.680005, 2.6443195, -1.3500426, 0.36393306, -2.6132412, 2.00395, -5.3857346, 3.1849442, -0.481279, -2.753857, 2.6200228, -1.3176917, 3.92359, 1.179207, 2.2994032, 4.5227695, 1.7723355, 3.9942186, 0.4721055, 4.4234915, 2.1158004, -0.11253678, -7.527997, 2.0591314, -0.9599449]"
56,-1
57,"[-0.059990812, 0.6314524, -4.98518, 2.6797547, -4.7977138, -0.55212, -0.31352556, 2.2590384, 0.76718074, 1.2746143, 0.26030463, 4.2357507, -0.091118954, -0.3372666, -2.1490757, -6.1301584, 0.011169847, -1.1755376, -8.003051, 0.8018221, 0.7275426, 0.038126756, 2.5361497, 7.128893, 3.3870795, 0.22862469, -5.668532, -3.9091487, 5.668471, -2.7934642, -2.445182, -4.850528, 2.9197915, 2.8466516, 7.02799, 4.6729693, -8.188939, -3.241914, 2.5947618, -3.4753006, -1.805243, 1.1619854, -5.3442726, 0.813062, -3.6215496, 2.020546, -9.565567, 4.8887544, -4.494014, -1.115666, -0.049863163, -6.078376, 1.4093498, -1.8800858, -1.3188401, -3.9454286, 2.286758, 2.837155, -0.12494709, 5.4496937, 0.015089604, 3.1897075, -7.1249065, -3.1477652, -6.527767, 10.767175, 0.725913, 0.36865354, 3.9891605, 0.23248875, 3.517369, -5.3522806, -0.6111669, 1.7241987, -0.9763438, 0.20772941, 5.62545, 2.64738, -0.5372738, -4.5402784, -1.2384592, 1.9441317, -4.1277366, 1.7486554, 0.59475833, -0.77809405, 3.9374964, 1.0632868, 1.146402, 5.8661857, -1.5232267, -0.92138284, -6.911255, -1.143989, 6.1615653, 5.199548, -3.9058816, -2.3899176, 1.615363, 3.320762]"
